target,target_label,target_direction,target_normalized_as,feature,source_table,feature_family,operation_id,access_mode,n_overlap,n_feature_valid,n_target_valid,n_unique,missing_ratio,spearman_r,abs_spearman,effect_direction,direction_stability,rank_score,status,reason
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__sit__full__morph_t__T_amp,,,,after,15,16,21,15,0.272727272727,-0.149392467681,0.149392467681,negative,1,0.404574727377,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__sit__full__morph_t__T_area,,,,after,15,16,21,15,0.272727272727,-0.11113342108,0.11113342108,negative,0.866666666667,0.337793394756,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__sit__full__morph_t__RT_interval_ms,,,,after,15,16,21,10,0.272727272727,-0.357504002081,0.357504002081,negative,1,0.550252801457,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__sit__full__morph_t__QT_like_ms,,,,after,15,16,21,10,0.272727272727,-0.384087633005,0.384087633005,negative,1,0.568861343104,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__stand__full__hrv_time__MeanHR_bpm,,,,after,21,22,21,21,0,0.093207175495,0.093207175495,positive,0.952380952381,0.350959308561,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__stand__full__hrv_time__MeanNN_ms,,,,after,21,22,21,21,0,-0.124276233993,0.124276233993,negative,1,0.386993363795,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__stand__full__hrv_time__SDNN_ms,,,,after,21,22,21,21,0,0.124276233993,0.124276233993,positive,1,0.386993363795,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__stand__full__hrv_time__RMSSD_ms,,,,after,21,22,21,21,0,0.148734854513,0.148734854513,positive,1,0.404114398159,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__stand__full__hrv_time__pNN50_percent,,,,after,21,22,21,18,0,0.12799770679,0.12799770679,positive,1,0.389598394753,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__stand__full__hrv_freq__LF_power,,,,after,21,22,21,21,0,0.0654433359858,0.0654433359858,positive,0.952380952381,0.331524620904,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__stand__full__hrv_freq__HF_power,,,,after,21,22,21,21,0,0.391337928319,0.391337928319,positive,1,0.573936549824,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__stand__full__hrv_freq__LF_HF_ratio,,,,after,21,22,21,21,0,-0.352997388045,0.352997388045,negative,1,0.547098171631,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__long__full__hrv_time__MeanHR_bpm,,,,after,20,21,21,20,0.0454545454545,0.181713525037,0.181713525037,positive,1,0.427199467526,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__long__full__hrv_time__MeanNN_ms,,,,after,20,21,21,20,0.0454545454545,-0.181713525037,0.181713525037,negative,1,0.427199467526,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__long__full__hrv_time__SDNN_ms,,,,after,20,21,21,20,0.0454545454545,0.309756388671,0.309756388671,positive,1,0.51682947207,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__long__full__hrv_time__RMSSD_ms,,,,after,20,21,21,20,0.0454545454545,0.462334411804,0.462334411804,positive,1,0.623634088262,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__long__full__hrv_time__pNN50_percent,,,,after,20,21,21,20,0.0454545454545,0.440099423508,0.440099423508,positive,1,0.608069596455,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__long__full__hrv_freq__LF_power,,,,after,20,21,21,20,0.0454545454545,0.239984528847,0.239984528847,positive,1,0.467989170193,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__long__full__hrv_freq__HF_power,,,,after,20,21,21,20,0.0454545454545,0.440866147242,0.440866147242,positive,1,0.60860630307,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__after__long__full__hrv_freq__LF_HF_ratio,,,,after,20,21,21,20,0.0454545454545,-0.223883330426,0.223883330426,negative,1,0.456718331298,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__breath_in__start__hrv_time__MeanHR_bpm,,,,before,21,22,21,21,0,0.00859356937188,0.00859356937188,positive,0.619047619048,0.191729784275,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__breath_in__start__hrv_time__MeanNN_ms,,,,before,21,22,21,21,0,-0.0383405402745,0.0383405402745,negative,0.809523809524,0.269695521049,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__breath_in__start__hrv_time__SDNN_ms,,,,before,21,22,21,21,0,0.0251196643178,0.0251196643178,positive,0.714285714286,0.231869479308,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__breath_in__start__hrv_time__RMSSD_ms,,,,before,21,22,21,21,0,0.0264417519135,0.0264417519135,positive,0.714285714286,0.232794940625,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__breath_in__start__hrv_time__pNN50_percent,,,,before,21,22,21,4,0,0.03466542921,0.03466542921,positive,0.809523809524,0.267122943304,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__breath_in__end__hrv_time__MeanHR_bpm,,,,before,21,22,21,21,0,-0.139480241344,0.139480241344,negative,1,0.397636168941,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__breath_in__end__hrv_time__MeanNN_ms,,,,before,21,22,21,21,0,0.139480241344,0.139480241344,positive,1,0.397636168941,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__breath_in__end__hrv_time__SDNN_ms,,,,before,21,22,21,20,0,0.310791507703,0.310791507703,positive,1,0.517554055392,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,raw_ecg__before__breath_in__end__hrv_time__RMSSD_ms,,,,before,21,22,21,20,0,0.192426231365,0.192426231365,positive,1,0.434698361956,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__delta__hrv_freq__HF_power,,,,delta,18,19,21,18,0.136363636364,0.224411008421,0.224411008421,positive,1,0.457087705895,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__delta__hrv_freq__LF_HF_ratio,,,,delta,18,19,21,18,0.136363636364,0.279455218034,0.279455218034,positive,1,0.495618652624,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__delta__hrv_freq__LF_power,,,,delta,18,19,21,18,0.136363636364,0.321796917736,0.321796917736,positive,1,0.525257842415,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__delta__hrv_time__MeanHR_bpm,,,,delta,18,19,21,18,0.136363636364,-0.33979214011,0.33979214011,negative,1,0.537854498077,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__delta__hrv_time__MeanNN_ms,,,,delta,18,19,21,18,0.136363636364,0.33979214011,0.33979214011,positive,1,0.537854498077,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__delta__hrv_time__RMSSD_ms,,,,delta,18,19,21,18,0.136363636364,0.25722582569,0.25722582569,positive,1,0.480058077983,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__delta__hrv_time__SDNN_ms,,,,delta,18,19,21,18,0.136363636364,0.102678621778,0.102678621778,positive,1,0.371875035244,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__delta__hrv_time__pNN50_percent,,,,delta,18,19,21,17,0.136363636364,0.108027090162,0.108027090162,positive,1,0.375618963113,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_freq__HF_power,,,,delta,18,19,21,18,0.136363636364,0.24452331578,0.24452331578,positive,1,0.471166321046,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_freq__LF_HF_ratio,,,,delta,18,19,21,18,0.136363636364,0.0381075297319,0.0381075297319,positive,0.777777777778,0.260008604146,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_freq__LF_power,,,,delta,18,19,21,18,0.136363636364,0.251933113228,0.251933113228,positive,1,0.476353179259,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_time__MeanHR_bpm,,,,delta,18,19,21,18,0.136363636364,-0.330265257677,0.330265257677,negative,1,0.531185680374,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_time__MeanNN_ms,,,,delta,18,19,21,18,0.136363636364,0.382133839812,0.382133839812,positive,1,0.567493687868,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_time__RMSSD_ms,,,,delta,18,19,21,18,0.136363636364,0.234996433347,0.234996433347,positive,1,0.464497503343,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_time__SDNN_ms,,,,delta,18,19,21,18,0.136363636364,0.197947446107,0.197947446107,positive,1,0.438563212275,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__baseline_dev_sit_before__robust_z__hrv_time__pNN50_percent,,,,delta,18,19,21,18,0.136363636364,0.196888903615,0.196888903615,positive,1,0.43782223253,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.103122832463,0.103122832463,negative,0.904761904762,0.343614554152,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.0727148177621,0.0727148177621,positive,0.857142857143,0.308043229576,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,-0.0376794964767,0.0376794964767,negative,0.761904761905,0.254947076105,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,-0.00991565696755,0.00991565696755,negative,0.666666666667,0.206940959877,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__delta__hrv_time__pNN50_percent,,,,delta,21,22,21,6,0,-0.0281752007975,0.0281752007975,negative,0.619047619048,0.205436926273,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__percent_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.10378387626,0.10378387626,negative,0.904761904762,0.344077284811,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__percent_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.118326839813,0.118326839813,positive,0.952380952381,0.368543073583,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__percent_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,-0.0879188251123,0.0879188251123,negative,0.952380952381,0.347257463293,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__breath_in_response_before__percent_delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.0819694309318,0.0819694309318,positive,0.952380952381,0.343092887367,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.268383781922,0.268383781922,positive,1,0.487868647345,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,-0.276977351294,0.276977351294,negative,1,0.493884145906,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.0211534015308,0.0211534015308,positive,0.619047619048,0.200521666786,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,0.00528835038269,0.00528835038269,positive,0.47619047619,0.146558988125,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.17121034364,0.17121034364,positive,1,0.419847240548,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,-0.0251196643178,0.0251196643178,negative,0.666666666667,0.217583765022,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.130886671972,0.130886671972,positive,1,0.39162067038,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__delta__hrv_time__pNN50_percent,,,,delta,21,22,21,21,0,-0.0601549856032,0.0601549856032,negative,0.904761904762,0.313537061351,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__percent_delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.38803270933,0.38803270933,positive,1,0.571622896531,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__percent_delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,-0.127581452983,0.127581452983,negative,1,0.389307017088,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__percent_delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.0793252557404,0.0793252557404,positive,0.952380952381,0.341241964733,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__percent_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.148734854513,0.148734854513,negative,1,0.404114398159,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__percent_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.101139701069,0.101139701069,positive,0.952380952381,0.356512076463,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_after__percent_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.0601549856032,0.0601549856032,positive,0.857142857143,0.299251347065,passed_single_target,
